Id	Metabolism	Metabolism__colour	Metabolism__shape	Genome	Function	Copies__autocolour
6666666_113283_3706	Central metabolism	Red	circle	Streptomyces xiaopingdaonensis AJTQ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104313_1696	Central metabolism	Red	circle	Streptomyces sulphureus DSM 40104 ARLC01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104222_5703	Central metabolism	Red	circle	Streptomyces sp. NRRL F-5917 JOHQ01	Septum_formation_protein_Maf	1
6666666_103252_5302	Central metabolism	Red	circle	Streptomyces sp. HPH0547 ATCE01	FIG01122841_hypothetical_protein	1
6666666_104231_4289	Central metabolism	Red	circle	Streptomyces sp. NRRL F-5639 JOGK01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103262_4904	Central metabolism	Red	circle	Streptomyces sp. CNT360 AUKO01	DNA_directed_RNA_polymerase_beta_subunit__EC_2.7.7.6_	1
6666666_113080_3516	Central metabolism	Red	circle	Streptomyces sp. TAA486 AUEV01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113173_2642	Central metabolism	Red	circle	Streptomyces himastatinicus ATCC 53653 ACEX01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112821_8827	Central metabolism	Red	circle	Streptomyces scabrisporus DSM 41855 ARCJ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104141_5665	Central metabolism	Red	circle	Streptomyces sp. NRRL F-5053 JOHT01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_104123_3450	Central metabolism	Red	circle	Streptomyces sp. NRRL S-1868 JOGD01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_103287_3574	Central metabolism	Red	circle	Streptomyces sp. CNS606 AUFD01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104349_4613	Central metabolism	Red	circle	Streptomyces sp. TAA040 AUKR01	hypothetical_protein	2
6666666_104174_5974	Central metabolism	Red	circle	Streptomyces sp. NRRL F-5065 JOHV01	FIG01105974_Probable_conserved_alanine_rich_transmembrane_protein	1
6666666_112849_6881	Central metabolism	Red	circle	Streptomyces Olivaceus JOFH01	COG2071_predicted_glutamine_amidotransferases_in_hypothetical_Actinobacterial_gene_cluster	1
6666666_113215_4740	Central metabolism	Red	circle	Streptomyces sp. FXJ7.023 APIV01	Siderophore_biosynthesis_L_24_diaminobutyrate_decarboxylase	1
6666666_113273_2909	expansion	Gray	circle	Streptomyces coelicoflavus ZG0656 AHGS01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_103334_1893	Central metabolism	Red	circle	Streptomyces sp. AA1529 ALAP01	Transcriptional_regulator_DeoR_family	1
6666666_103275_4701	Central metabolism	Red	circle	Streptomyces sp. CNT318 AUKN01	hypothetical_protein	1
6666666_104378_3215	Central metabolism	Red	circle	Streptomyces sp. TAA204 AUKW01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103248_5970	Central metabolism	Red	circle	Streptomyces sp. CNH287 AUKQ01	FIG01123644_hypothetical_protein	1
6666666_104166_1817	expansion	Gray	circle	Streptomyces sp. NRRL F-2890 JOIG01	FIG01121818_hypothetical_protein	2
6666666_147112_952	expansion	Gray	circle	Streptomyces xiamenensis strain 318 NZ_CP009922.2	FIG01120953_hypothetical_protein	2
6666666_103310_2800	Central metabolism	Red	circle	Streptomyces sp. AA0539 ALNP01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103305_4432	Central metabolism	Red	circle	Streptomyces monomycini JNYL01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104376_4853	Central metabolism	Red	circle	Streptomyces sp. NRRL WC-3773 JOJI01	Phenylalanyl_tRNA_synthetase_beta_chain__EC_6.1.1.20_	1
6666666_147125_3159	Central metabolism	Red	circle	Streptomyces nodosus strain ATCC 14899 NZ_CP009313.1	Apolipoprotein_N_acyltransferase__EC_2.3.1.__	2
6666666_112952_1903	Central metabolism	Red	circle	Streptomyces toyocaensis JFCB01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104229_2074	Central metabolism	Red	circle	Streptomyces sp. NRRL F-5008 JOHW01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_113122_1705	Central metabolism	Red	circle	Streptomyces sp. NRRL B-2790 JOHI01	hypothetical_protein	1
6666666_113086_1229	Central metabolism	Red	circle	Streptomyces sp. NRRL S-118 JOBL01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_146849_2007	Central metabolism	Red	circle	Streptomyces vietnamensis strain GIM4.0001 NZ_CP010407.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_113178_4438	Central metabolism	Red	circle	Streptomyces wedmorensis JNWK01	putative_secreted_glucosidase	2
6666666_113227_6820	Central metabolism	Red	circle	Streptomyces sp. SS AKXV01	3_dehydroquinate_synthase__EC_4.2.3.4_	2
6666666_113296_6573	Central metabolism	Red	circle	Streptomyces bikiniensis NRRL ISP-5582 JOAU01	Phosphate_acetyltransferase__EC_2.3.1.8_	1
6666666_112852_6532	Central metabolism	Red	circle	Streptomyces bikiniensis NRRL B-1049 JNWL01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_147163_3805	expansion	Gray	circle	Streptomyces venezuelae ATCC 10712 NC_018750.1	putative_solute_binding_transport_lipoprotein	2
6666666_112798_6142	Central metabolism	Red	circle	Microtetraspora glauca JOFO01	Ethylmalonyl_CoA_mutase_methylsuccinyl_CoA_forming	2
6666666_112858_6776	Central metabolism	Red	circle	Streptomyces sp. NRRL F-5727 JOGX01	SOS_response_repressor_and_protease_LexA__EC_3.4.21.88_	2
6666666_112847_6224	Central metabolism	Red	circle	Streptomyces sp. NRRL F-5193 JOHZ01	Sialidase__EC_3.2.1.18_	2
6666666_103163_5478	expansion	Gray	circle	Streptomyces flavidovirens DSM 40150 AUBE01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_104235_306	Central metabolism	Red	circle	Streptomyces sp. NRRL S-31 JOCB01	Possible_membrane_protein	1
6666666_113281_4468	Central metabolism	Red	circle	Streptomyces thermolilacinus SPC6 ASHX01	putative_membrane_associated_phophodiesterase	2
6666666_70537_5897	expansion	Gray	circle	Streptomyces mauvecolor LAB	hypothetical_protein	3
6666666_104708_210	Central metabolism	Red	circle	Streptomyces Roseosporus Nrrl 11379 ABYX02	FIG01121154_hypothetical_protein	1
6666666_103320_6622	expansion	Gray	circle	Streptomyces sp. CNS654 JNLT01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_103160_3717	Central metabolism	Red	circle	Streptomyces globisporus subsp. globisporus JNZK01	FIG01121266_hypothetical_protein	1
6666666_111158_5822	Central metabolism	Red	circle	Catenulispora acidiphila DSM 44928 NC_0131311	NADH_ubiquinone_oxidoreductase_chain_K__EC_1.6.5.3_	1
6666666_103293_4259	Central metabolism	Red	circle	Streptomyces sp. GXT6 AYRX01	Phenolic_acid_decarboxylase__EC_4.1.1.__	1
6666666_104325_2779	Central metabolism	Red	circle	Streptomyces sp. Tu 6176 JFJQ01	FIG01128112_hypothetical_protein	1
6666666_104331_6623	Central metabolism	Red	circle	Streptomyces sp. PsTaAH-124 AREJ01	Hydroxymethylpyrimidine_phosphate_synthase_ThiC__EC_4.1.99.17_	1
6666666_103317_5609	Central metabolism	Red	circle	Streptomyces sp. Amel2xE9 ARPE01	Integral_membrane_protein	1
6666666_103249_5446	Central metabolism	Red	circle	Streptomyces sp. e14 ACUR01	hypothetical_protein	1
6666666_104213_4757	Central metabolism	Red	circle	Streptomyces sp. LaPpAH-108 AREG01	FIG00761799_membrane_protein	1
6666666_113164_6499	Central metabolism	Red	circle	Streptomyces sp. SolWspMP-sol2th ARPF01	putative_transmembrane_protein	1
6666666_113288_5993	Central metabolism	Red	circle	Streptomyces sp. CcalMP-8W ARDQ01	Glycerol_3_phosphate_dehydrogenase_NAD_P___EC_1.1.1.94_	1
6666666_146887_5704	Central metabolism	Red	circle	Streptomyces sp. CFMR 7 NZ_CP011522.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104715_532	Central metabolism	Red	circle	Streptomyces Ipomoeae 91-03 AEJC01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_113119_5129	Central metabolism	Red	circle	Streptomyces sp. NRRL WC-3719 JOCD01	FIG01125130_hypothetical_protein	1
6666666_113055_1866	Central metabolism	Red	circle	Streptomyces sp. CNQ431 JTCK01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_147090_747	Central metabolism	Red	circle	Streptomyces sp. PVA 94-07 NZ_CM002273.1	3_oxoacyl_acyl_carrier_protein_reductase__EC_1.1.1.100_	1
6666666_147078_3613	Central metabolism	Red	circle	Streptomyces sp. GBA 94-10 NZ_CM002271.1	FIG01123615_hypothetical_protein	1
6666666_113046_4078	Central metabolism	Red	circle	Streptomyces sp. NRRL S-920 JODF01	UDP_glucose_4_epimerase__EC_5.1.3.2_	1
6666666_112918_2857	Central metabolism	Red	circle	Streptomyces sp. NRRL B-1347 JOJM01	FIG01127507_hypothetical_protein	1
6666666_112931_3008	Central metabolism	Red	circle	Streptomyces aureocirculatus JOAR01	hypothetical_protein	1
6666666_113174_1077	Central metabolism	Red	circle	Streptomyces ruber JOAQ01	putative_secreted_solute_binding_protein	1
6666666_113184_2086	Central metabolism	Red	circle	Streptomyces alboflavus JNXT01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113106_796	Central metabolism	Red	circle	Streptomyces aurantiacus JA 4570 AOPZ01	FIG01122997_hypothetical_protein	1
6666666_103187_1004	Central metabolism	Red	circle	Streptomyces griseoaurantiacus M045 AEYX01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113282_1071	Central metabolism	Red	circle	Streptomyces sp. NRRL F-6628 JOHX01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113300_3913	Central metabolism	Red	circle	Streptomyces sp. CNY228 ARIN01	Membrane_fusion_protein	1
6666666_112943_2323	Central metabolism	Red	circle	Streptomyces wadayamensis JHDU01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113206_2250	Central metabolism	Red	circle	Streptomyces sp. M10 AMZL01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113211_3319	Central metabolism	Red	circle	Streptomyces sp. LaPpAH-202 ARDM01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112992_5749	Central metabolism	Red	circle	Streptomyces sp. S4 CADY01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113011_977	Central metabolism	Red	circle	Streptomyces albidoflavus JOII01	FIG01136303_hypothetical_protein	1
6666666_113200_1536	Central metabolism	Red	circle	Streptomyces sp. SM8 AMPN01	FIG01122433_hypothetical_protein	1
6666666_146833_4854	Central metabolism	Red	circle	Streptomyces albus J1074 NC_020990.1	3_oxoadipate_CoA_transferase_subunit_A__EC_2.8.3.6__Glutaconate_CoA_transferase_subunit_A__EC_2.8.3.12_	1
6666666_113120_3267	Central metabolism	Red	circle	Streptomyces sp. NRRL B-3253 JOGQ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104199_6518	Central metabolism	Red	circle	Streptomyces sp. NRRL B-24720 JOJO01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_102743_532	Central metabolism	Red	circle	Streptomyces atratus JQJU01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103291_4242	Central metabolism	Red	circle	Streptomyces sp. ATexAB-D23 AREH01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113187_2452	Central metabolism	Red	circle	Streptomyces atroolivaceus JNXG01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112917_6584	Central metabolism	Red	circle	Streptomyces sp. NRRL B-24051 JOAE01	Putative_CDP_glycosylpolyol_phosphateglycosylpolyol_glycosylpolyolphosphotransferase	1
6666666_112863_3508	Central metabolism	Red	circle	Streptomyces olivaceus JNWM01	Transcriptional_regulator_TetR_family	1
6666666_112839_5183	Central metabolism	Red	circle	Streptomyces fulvoviridis JNXH01	acetyltransferase	1
6666666_112906_2558	Central metabolism	Red	circle	Streptomyces flavovirens JOAB01	Bifunctional_protein_zinc_containing_alcohol_dehydrogenase_quinone_oxidoreductase___NADPHquinone_reductase___EC_1.1.1.___Similar_to_arginate_lyase	1
6666666_113176_1992	Central metabolism	Red	circle	Streptomyces sp. NRRL S-325 JOIW01	Phosphohistidine_phosphatase_SixA	1
6666666_119649_1762	Central metabolism	Red	circle	Streptomyces sp. PAMC26508 NC_021055.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_119642_4882	Central metabolism	Red	circle	Streptomyces pratensis ATCC 33331 NC_016114.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103336_3775	Central metabolism	Red	circle	Streptomyces mediolani JOJK01	RelE_StbE_replicon_stabilization_toxin	1
6666666_103156_4085	Central metabolism	Red	circle	Streptomyces anulatus JOEZ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104177_5414	Central metabolism	Red	circle	Streptomyces sp. NRRL S-1824 JOGZ01	hypothetical_protein	1
6666666_104234_1800	Central metabolism	Red	circle	Streptomyces sp. LaPpAH-165 AREB01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104203_1773	Central metabolism	Red	circle	Streptomyces sp. LaPpAH-95 AQWQ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103335_7195	Central metabolism	Red	circle	Streptomyces sp. KhCrAH-244 AREA01	Transcriptional_regulator_TetR_family	1
6666666_104186_5847	Central metabolism	Red	circle	Streptomyces sp. KhCrAH-40 AZVG01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104198_5684	Central metabolism	Red	circle	Streptomyces sp. KhCrAH-340 ARDX01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103271_5102	Central metabolism	Red	circle	Streptomyces sp. KhCrAH-337 AZVF01	hypothetical_protein	1
6666666_113284_5159	Central metabolism	Red	circle	Streptomyces halstedii JOAZ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113243_5034	Central metabolism	Red	circle	Streptomyces sp. DpondAA-B6 AZVE01	FIG01125035_hypothetical_protein	1
6666666_104344_1393	Central metabolism	Red	circle	Streptomyces sp. NTK 937 JJOB01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103198_1044	Central metabolism	Red	circle	Streptomyces griseolus JOFC01	transmembrane_efflux_protein	1
6666666_113114_3762	Central metabolism	Red	circle	Streptomyces sp. NRRL S-15 JOGS01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104323_646	Central metabolism	Red	circle	Streptomyces sp. NRRL WC-3549 JOCS01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104121_3379	Central metabolism	Red	circle	Streptomyces sp. NRRL F-3273 JOIO01	transcriptional_regulator_MerR_family	1
6666666_104152_3529	Central metabolism	Red	circle	Streptomyces sp. NRRL F-5702 JOHD01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103216_2378	Central metabolism	Red	circle	Streptomyces brasiliensis JNXB01	Ornithine_cyclodeaminase__EC_4.3.1.12_	1
6666666_103182_874	Central metabolism	Red	circle	Streptomyces floridae JOAC01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104658_2920	Central metabolism	Red	circle	Streptomyces Griseus Subsp. Griseus JOIT01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103204_3815	Central metabolism	Red	circle	Streptomyces californicus JOFG01	Acyl_dehydratase	1
6666666_103306_6407	Central metabolism	Red	circle	Streptomyces puniceus JOFA01	FIG01126409_hypothetical_protein	1
6666666_103279_4826	Central metabolism	Red	circle	Streptomyces purpeochromogenes JOBG01	Proline_dehydrogenase__EC_1.5.99.8___Proline_oxidase_	1
6666666_104122_2203	Central metabolism	Red	circle	Streptomyces sp. NRRL F-5681 JOHA01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104185_4763	Central metabolism	Red	circle	Streptomyces sp. NRRL F-3218 JOIP01	Salicylate_hydroxylase__EC_1.14.13.1_	1
6666666_103290_5192	Central metabolism	Red	circle	Streptomyces sp. DvalAA-83 ARPI01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104204_4039	Central metabolism	Red	circle	Streptomyces sp. NRRL WC-3540 JOCW01	hypothetical_protein	1
6666666_104181_1532	Central metabolism	Red	circle	Streptomyces sp. NRRL B-1381 JOHG01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103347_3178	Central metabolism	Red	circle	Streptomyces griseus subsp. rhodochrous JOFE01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_119643_1486	Central metabolism	Red	circle	Streptomyces sp. SirexAA-E NC_015953.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104144_2401	Central metabolism	Red	circle	Streptomyces sp. NRRL F-2202 JOIH01	FIG01272942_hypothetical_protein	1
6666666_103210_1569	Central metabolism	Red	circle	Streptomyces baarnensis JNZV01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104353_746	Central metabolism	Red	circle	Streptomyces vinaceus JNYP01	Indole3glycerol_phosphate_synthase_EC_4.1.1.48	1
6666666_147159_5611	Central metabolism	Red	circle	Streptomyces griseus subsp. griseus NBRC 13350 NC_010572.1	oxidoreductase	1
6666666_103326_832	Central metabolism	Red	circle	Streptomyces griseus XylebKG-1 ADFC02	putative_membrane_protein	1
6666666_103199_4910	Central metabolism	Red	circle	Streptomyces cyaneofuscatus JOEM01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113005_5150	Central metabolism	Red	circle	Streptomyces sp. ScaeMP-e10 ARDV01	Glycosyltransferase__EC_2.4.1.__	1
6666666_113054_5092	Central metabolism	Red	circle	Streptomyces sp. W007 AGSW01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104720_644	Central metabolism	Red	circle	Streptomyces Globisporus C-1027 AJUO01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_119639_1624	Central metabolism	Red	circle	Streptomyces fulvissimus DSM 40593 NC_021177.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104131_5602	Central metabolism	Red	circle	Streptomyces sp. NRRL S-623 JOJC01	FIG01125603_hypothetical_protein	1
6666666_103183_1613	Central metabolism	Red	circle	Streptomyces alboviridis JNWU01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103297_4757	Central metabolism	Red	circle	Streptomyces sp. JS01 JPWW01	FIG01124758_hypothetical_protein	1
6666666_103296_2475	Central metabolism	Red	circle	Streptomyces sp. CNB091 ARJI01	FIG01122476_hypothetical_protein	1
6666666_103250_1767	Central metabolism	Red	circle	Streptomyces griseus subsp. griseus JOGA01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_147138_6574	Central metabolism	Red	circle	Streptomyces avermitilis MA-4680 = NBRC 14893 NC_003155.4	_2E6Z__farnesyl_diphosphate_synthase__EC_2.5.1.68_	1
6666666_113235_61	Central metabolism	Red	circle	Streptomyces Sp. Aw19m42 CBRG01	Iron_compound_ABC_uptake_transporter_substrate_binding_protein_PiuA	1
6666666_104224_8342	Central metabolism	Red	circle	Streptomyces sp. NRRL S-813 JODG01	putative_cytochrome_P450_hydroxylase	1
6666666_103246_2503	Central metabolism	Red	circle	Streptomyces pluripotens JTDH01	Adenine_specific_methyltransferase__EC_2.1.1.72_	1
6666666_112866_1464	Central metabolism	Red	circle	Streptomyces sp. MUSC 125 JUIG01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104189_1408	Central metabolism	Red	circle	Streptomyces sp. NRRL S-1022 JOIU01	hypothetical_protein	1
6666666_104320_1345	Central metabolism	Red	circle	Streptomyces tsukubaensis NRRL18488 AJSZ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_113249_1138	Central metabolism	Red	circle	Streptomyces turgidiscabies Car8 AEJB01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_103341_2402	Central metabolism	Red	circle	Streptomyces scopuliridis RB72 JOEI01	Translation_initiation_factor_3	1
6666666_103247_5152	expansion	Gray	circle	Streptomyces sp. AcH 505 JTIY01	putative_cytochrome_P450	2
6666666_104132_1102	expansion	Gray	circle	Streptomyces sp. NRRL S-481 JOCV01	FIG01125890_hypothetical_protein	2
6666666_104206_3068	expansion	Gray	circle	Streptomyces sp. NRRL S-474 JODD01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_104197_981	expansion	Gray	circle	Streptomyces sp. NRRL S-455 JOCT01	uncharacterized_protein_probably_involved_in_trehalose_biosynthesis	2
6666666_104340_5679	Central metabolism	Red	circle	Streptomyces viridochromogenes DSM 40736 ACEZ01	FIG01123499_hypothetical_protein	1
6666666_103300_3480	Central metabolism	Red	circle	Streptomyces iakyrus JNXI01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104178_2623	Central metabolism	Red	circle	Streptomyces sp. NRRL S-475 JOJB01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
